source_id,target_id,source_name,target_name,source_mass,target_mass
937,1346,Eleanor Butt Crook & family,Stephen Butt & family,3.918895894,2.726188448
938,2529,Liang Zhaoxian,Gabriella Meister,3.918895894,1.363094224
938,1517,Liang Zhaoxian,He Xiaopeng,3.918895894,2.385414892
938,1627,Liang Zhaoxian,Ni Zugen,3.918895894,2.215028114
938,2184,Liang Zhaoxian,Ralph Winterhalter,3.918895894,1.618674391
938,2549,Liang Zhaoxian,Ulrike Meister,3.918895894,1.363094224
938,206,Liang Zhaoxian,Zhang Zhidong,3.918895894,12.353041404
940,1111,Cai Kui,Kwek Leng Beng,3.918895894,3.322542171
940,186,Cai Kui,Peter Woo,3.918895894,13.204975294
940,629,Cai Kui,Wu Yajun,3.918895894,5.537570285
941,184,Yang Steven Meng,Barry Lam,3.833702505,13.460555461
941,194,Yang Steven Meng,Bruce Cheng,3.833702505,13.034588516
941,1156,Yang Steven Meng,C.C. Leung,3.833702505,3.152155393
941,1512,Yang Steven Meng,Koo Bon-neung,3.833702505,2.385414892
941,225,Yang Steven Meng,Pierre Chen,3.833702505,11.330720736
941,187,Yang Steven Meng,Terry Gou,3.833702505,13.204975294
942,143,Xia Zuoquan,Lu Xiangyang,3.833702505,16.357130687
942,111,Xia Zuoquan,Wang Chuanfu,3.833702505,20.446413358
943,117,Jennifer Gilbert,Daniel Gilbert,3.833702505,20.105639802
943,2580,Jennifer Gilbert,Magic Johnson,3.833702505,1.363094224
943,334,Jennifer Gilbert,Tom Gores,3.833702505,8.604532288
944,470,Fabien Pinckaers,Mike Cannon-Brookes,3.833702505,6.73027773
944,2847,Fabien Pinckaers,Mike Speiser,3.833702505,1.192707446
944,1015,Fabien Pinckaers,Richard White,3.833702505,3.578122338
944,509,Fabien Pinckaers,Scott Farquhar,3.833702505,6.389504174
944,2851,Fabien Pinckaers,Tope Awotona,3.833702505,1.192707446
946,1274,Carlos Hank Rhon & family,Michiel Le Roux,3.833702505,2.896575226
947,114,Akira Mori & family,Harry Triguboff,3.833702505,20.27602658
947,1111,Akira Mori & family,Kwek Leng Beng,3.833702505,3.322542171
947,1966,Akira Mori & family,Manuel Villar,3.833702505,1.789061169
948,257,Paul Foster,Andrew Beal,3.833702505,10.393593457
948,1653,Paul Foster,Kathy Britton,3.833702505,2.215028114
949,341,Willy Michel,Carl Cook,3.833702505,8.43414551
949,329,Willy Michel,Li Xiting,3.833702505,8.774919066
949,1116,Willy Michel,Martin Ebner,3.833702505,3.322542171
949,933,Willy Michel,Michael Pieper,3.833702505,3.918895894
949,576,Willy Michel,Xu Hang,3.833702505,5.793150452
950,791,Aristotelis Mistakidis,Bulat Utemuratov,3.833702505,4.600443006
950,1020,Aristotelis Mistakidis,Daniel Mate,3.833702505,3.578122338
950,210,Aristotelis Mistakidis,Ivan Glasenberg,3.833702505,12.097461237
950,1423,Aristotelis Mistakidis,Tor Peterson,3.833702505,2.55580167
951,114,Carlo Fidani,Harry Triguboff,3.833702505,20.27602658
951,1111,Carlo Fidani,Kwek Leng Beng,3.833702505,3.322542171
951,1966,Carlo Fidani,Manuel Villar,3.833702505,1.789061169
953,406,Pablo Legorreta,Frank Lowy,3.833702505,7.411824842
953,2072,Pablo Legorreta,Giammaria Giuliani,3.833702505,1.70386778
953,1142,Pablo Legorreta,James Packer,3.833702505,3.237348782
953,1605,Pablo Legorreta,Mario Germano Giuliani,3.833702505,2.215028114
953,1420,Pablo Legorreta,Richard Chandler,3.833702505,2.55580167
953,2553,Pablo Legorreta,Thaksin Shinawatra,3.833702505,1.363094224
954,813,Wendy Abrams,Andy Mills,3.833702505,4.515249617
954,309,Wendy Abrams,Charlie Mills,3.833702505,9.115692622
954,1158,Wendy Abrams,Margaret Baker,3.833702505,3.152155393
954,1034,Wendy Abrams,Nancy Mills Barnett,3.833702505,3.578122338
955,406,Carl Icahn,Frank Lowy,3.833702505,7.411824842
955,1142,Carl Icahn,James Packer,3.833702505,3.237348782
955,2553,Carl Icahn,Thaksin Shinawatra,3.833702505,1.363094224
955,1420,Carl Icahn,Richard Chandler,3.833702505,2.55580167
956,145,Somurai Jaruphnit,Dhanin Chearavanont,3.833702505,16.357130687
956,580,Somurai Jaruphnit,Jaran Chiaravanont,3.833702505,5.793150452
956,569,Somurai Jaruphnit,Sumet Jiaravanon,3.833702505,5.878343841
957,821,Xiang Guangda,Andrei Kozitsyn,3.833702505,4.430056228
957,1691,Xiang Guangda,Huang Zelan & family,3.833702505,2.129834725
957,877,Xiang Guangda,Igor Altushkin,3.833702505,4.174476061
957,79,Xiang Guangda,Vladimir Potanin,3.833702505,25.302436531
957,3316,Xiang Guangda,Wang Xiancheng,3.833702505,0.937127279
958,965,James Duff,Thomas Duff,3.833702505,3.833702505
959,1642,Abdulla bin Ahmad Al Ghurair & family,Abdullah bin Sulaiman Al Rajhi,3.833702505,2.215028114
959,36,Abdulla bin Ahmad Al Ghurair & family,Li Ka-shing,3.833702505,42.681887886
959,20,Abdulla bin Ahmad Al Ghurair & family,Mukesh Ambani,3.833702505,78.889078208
960,1409,Anna Katharina Viessmann,Martin Viessmann,3.833702505,2.55580167
960,444,Anna Katharina Viessmann,Maximilian Viessmann,3.833702505,6.900664508
961,359,Kevin David Lehmann,Dirk Rossmann & family,3.833702505,8.008178565
961,2261,Kevin David Lehmann,Masateru Uno & family,3.833702505,1.533481002
961,654,Kevin David Lehmann,Stefano Pessina,3.833702505,5.367183507
962,596,Jose Roberto Marinho,David Thomson,3.833702505,5.707957063
962,963,Jose Roberto Marinho,Joao Roberto Marinho,3.833702505,3.833702505
963,596,Joao Roberto Marinho,David Thomson,3.833702505,5.707957063
963,962,Joao Roberto Marinho,Jose Roberto Marinho,3.833702505,3.833702505
963,1226,Joao Roberto Marinho,Roberto Irineu Marinho,3.833702505,2.981768615
964,3254,Cho Hyun-joon,Cho Hyun-sang,3.833702505,0.937127279
964,36,Cho Hyun-joon,Li Ka-shing,3.833702505,42.681887886
964,20,Cho Hyun-joon,Mukesh Ambani,3.833702505,78.889078208
965,958,Thomas Duff,James Duff,3.833702505,3.833702505
966,985,Helen Johnson-Leipold,H. Fisk Johnson,3.833702505,3.663315727
966,335,Helen Johnson-Leipold,Robert F. Smith,3.833702505,8.519338899
966,989,Helen Johnson-Leipold,S. Curtis Johnson,3.833702505,3.663315727
966,982,Helen Johnson-Leipold,Winifred J. Marquart,3.833702505,3.748509116
967,183,Lynn Schusterman & family,George Kaiser,3.748509116,13.54574885
967,256,Lynn Schusterman & family,Henry Kravis,3.748509116,10.478786846
967,2943,Lynn Schusterman & family,Timothy Headington,3.748509116,1.107514057
968,1128,Anne Beaufour,Dennis Bastas,3.748509116,3.237348782
968,94,Anne Beaufour,Dilip Shanghvi,3.748509116,22.150281138
968,337,Anne Beaufour,Murali Divi & family,3.748509116,8.43414551
968,139,Anne Beaufour,Zhong Huijuan,3.748509116,16.612710854
969,824,Abhay Firodia,Rajiv Bajaj,3.748509116,4.430056228
969,825,Abhay Firodia,Sanjiv Bajaj,3.748509116,4.430056228
970,1979,Andreas Martinos & family,Athanasios Martinos & family,3.748509116,1.789061169
970,1886,Andreas Martinos & family,Constantinos Martinos & family,3.748509116,1.874254558
970,59,Andreas Martinos & family,Idan Ofer,3.748509116,30.243653093
970,48,Andreas Martinos & family,Klaus-Michael Kuehne,3.748509116,34.503322542
970,44,Andreas Martinos & family,Rafaela Aponte-Diamant,3.748509116,37.314704379
971,1908,Angela Bennett,Alexandra Burt,3.748509116,1.874254558
971,129,Angela Bennett,Andrew Forrest & family,3.748509116,17.8054183
971,95,Angela Bennett,Gina Rinehart,3.748509116,22.065087749
971,1971,Angela Bennett,Leonie Baldock,3.748509116,1.789061169
971,1118,Angela Bennett,Patrice Motsepe,3.748509116,3.322542171
972,123,Luo Liguo & family,Chen Jianhua,3.748509116,18.486965411
972,2371,Luo Liguo & family,Huang Dawen,3.748509116,1.448287613
972,1881,Luo Liguo & family,Lee Dong-chae,3.748509116,1.874254558
972,2735,Luo Liguo & family,Soegiarto Adikoesoemo,3.748509116,1.192707446
972,1212,Luo Liguo & family,Vivek Jain,3.748509116,2.981768615
973,726,Sun Weijie,Eric Yuan & family,3.748509116,4.856023173
973,1739,Sun Weijie,Liu Zhenfeng,3.748509116,2.044641336
973,1427,Sun Weijie,Wang Kunxiao,3.748509116,2.55580167
974,1128,Bernard Fraisse & family,Dennis Bastas,3.748509116,3.237348782
974,94,Bernard Fraisse & family,Dilip Shanghvi,3.748509116,22.150281138
974,337,Bernard Fraisse & family,Murali Divi & family,3.748509116,8.43414551
974,455,Bernard Fraisse & family,Pankaj Patel,3.748509116,6.815471119
974,253,Bernard Fraisse & family,Sun Piaoyang,3.748509116,10.563980235
974,139,Bernard Fraisse & family,Zhong Huijuan,3.748509116,16.612710854
976,378,Gustav Magnar Witzoe,Carl Bennet,3.748509116,7.922985176
976,135,Gustav Magnar Witzoe,Eric Li,3.748509116,17.123871188
976,128,Gustav Magnar Witzoe,Stefan Persson,3.748509116,18.060998467
977,1392,Hamilton James & family,J. Tomilson Hill,3.748509116,2.640995059
977,436,Hamilton James & family,Jonathan Gray,3.748509116,6.985857897
977,49,Hamilton James & family,Stephen Schwarzman,3.748509116,34.247742375
978,1065,Alexandre Van Damme,Alejandro Santo Domingo,3.748509116,3.492928949
978,1990,Alexandre Van Damme,Andres Santo Domingo,3.748509116,1.789061169
978,921,Alexandre Van Damme,Beatriz Davila de Santo Domingo,3.748509116,4.004089283
978,376,Alexandre Van Damme,Maria Asuncion Aramburuzabala & family,3.748509116,7.922985176
978,2985,Alexandre Van Damme,Vera Rechulski Santo Domingo,3.748509116,1.107514057
979,114,Donald Sterling,Harry Triguboff,3.748509116,20.27602658
979,1111,Donald Sterling,Kwek Leng Beng,3.748509116,3.322542171
979,1966,Donald Sterling,Manuel Villar,3.748509116,1.789061169
979,1266,Donald Sterling,Waleed Mohammad Al Zaabi,3.748509116,2.896575226
980,1122,Julio Ponce Lerou,Alceu Elias Feldmann & family,3.748509116,3.322542171
980,590,Julio Ponce Lerou,Dmitry Rybolovlev & family,3.748509116,5.707957063
980,745,Julio Ponce Lerou,Xiao Yongming & family,3.748509116,4.770829784
981,2361,Maurizio Billi,Carlos Sanchez,3.748509116,1.533481002
982,985,Winifred J. Marquart,H. Fisk Johnson,3.748509116,3.663315727
982,966,Winifred J. Marquart,Helen Johnson-Leipold,3.748509116,3.833702505
982,335,Winifred J. Marquart,Robert F. Smith,3.748509116,8.519338899
982,989,Winifred J. Marquart,S. Curtis Johnson,3.748509116,3.663315727
983,114,Wang Jianlin,Harry Triguboff,3.748509116,20.27602658
983,1111,Wang Jianlin,Kwek Leng Beng,3.748509116,3.322542171
983,2680,Wang Jianlin,Lu Lili,3.748509116,1.277900835
983,1966,Wang Jianlin,Manuel Villar,3.748509116,1.789061169
983,264,Wang Jianlin,Qi Shi & family,3.748509116,10.13801329
984,647,Kailashchandra Nuwal,Satyanarayan Nuwal,3.663315727,5.452376896
985,966,H. Fisk Johnson,Helen Johnson-Leipold,3.663315727,3.833702505
985,335,H. Fisk Johnson,Robert F. Smith,3.663315727,8.519338899
985,989,H. Fisk Johnson,S. Curtis Johnson,3.663315727,3.663315727
985,982,H. Fisk Johnson,Winifred J. Marquart,3.663315727,3.748509116
986,1517,Li Xiang,He Xiaopeng,3.663315727,2.385414892
986,499,Li Xiang,Wang Xing,3.663315727,6.474697563
987,3021,Byron Trott,Cheah Cheng Hye,3.663315727,1.022320668
987,406,Byron Trott,Frank Lowy,3.663315727,7.411824842
987,1142,Byron Trott,James Packer,3.663315727,3.237348782
987,1420,Byron Trott,Richard Chandler,3.663315727,2.55580167
987,49,Byron Trott,Stephen Schwarzman,3.663315727,34.247742375
987,2553,Byron Trott,Thaksin Shinawatra,3.663315727,1.363094224
988,1552,Thomas Hagen & family,George Joseph,3.663315727,2.300221503
988,579,Thomas Hagen & family,Patrick Ryan,3.663315727,5.793150452
989,985,S. Curtis Johnson,H. Fisk Johnson,3.663315727,3.663315727
989,966,S. Curtis Johnson,Helen Johnson-Leipold,3.663315727,3.833702505
989,982,S. Curtis Johnson,Winifred J. Marquart,3.663315727,3.748509116
990,2045,Pansy Ho,Angela Leong,3.663315727,1.70386778
990,58,Pansy Ho,Miriam Adelson & family,3.663315727,30.669620037
991,2768,John Middleton,Brad Kelley,3.663315727,1.192707446
991,67,John Middleton,Eduardo Saverin,3.663315727,28.369398535
991,13,John Middleton,Steve Ballmer,3.663315727,111.177372636
992,1536,Maggie Hardy,Eugene Murtagh,3.663315727,2.385414892
992,2815,Maggie Hardy,Igor Rybakov,3.663315727,1.192707446
992,2791,Maggie Hardy,Sergei Kolesnikov,3.663315727,1.192707446
992,1816,Maggie Hardy,Wong Luen Hei,3.663315727,1.959447947
993,1728,C. Dean Metropoulos,Alec Gores,3.663315727,2.044641336
993,406,C. Dean Metropoulos,Frank Lowy,3.663315727,7.411824842
993,1142,C. Dean Metropoulos,James Packer,3.663315727,3.237348782
993,1420,C. Dean Metropoulos,Richard Chandler,3.663315727,2.55580167
993,2553,C. Dean Metropoulos,Thaksin Shinawatra,3.663315727,1.363094224
994,775,Ravi Pillai,M.A. Yusuff Ali,3.663315727,4.685636395
995,1623,Lin Chen-hai,Douglas Hsu,3.663315727,2.215028114
996,878,J.B. Pritzker,Anthony Pritzker,3.663315727,4.174476061
996,523,J.B. Pritzker,Karen Pritzker,3.663315727,6.304310785
996,925,J.B. Pritzker,Penny Pritzker,3.663315727,3.918895894
996,423,J.B. Pritzker,Robert Rowling,3.663315727,7.156244675
997,0,Antonio Gracias,Elon Musk,3.663315727,701.141591413
997,2311,Antonio Gracias,JB Straubel,3.663315727,1.533481002
997,434,Antonio Gracias,Joe Gebbia,3.663315727,6.985857897
997,4,Antonio Gracias,Larry Ellison,3.663315727,199.863690578
997,395,Antonio Gracias,Leo KoGuan,3.663315727,7.667405009
997,1970,Antonio Gracias,Nicholas Pritzker,3.663315727,1.789061169
998,670,Phil Ruffin,Donald Trump,3.663315727,5.281990118
998,2626,Phil Ruffin,Douglas Rippel,3.663315727,1.277900835
998,1119,Phil Ruffin,Steve Wynn,3.663315727,3.322542171
1000,3110,Sukanto Tanoto,Hartati Murdaya,3.663315727,1.022320668
1000,36,Sukanto Tanoto,Li Ka-shing,3.663315727,42.681887886
1000,20,Sukanto Tanoto,Mukesh Ambani,3.663315727,78.889078208
1001,184,Yeung Kin-man,Barry Lam,3.663315727,13.460555461
1001,194,Yeung Kin-man,Bruce Cheng,3.663315727,13.034588516
1001,1156,Yeung Kin-man,C.C. Leung,3.663315727,3.152155393
1001,1512,Yeung Kin-man,Koo Bon-neung,3.663315727,2.385414892
1001,225,Yeung Kin-man,Pierre Chen,3.663315727,11.330720736
1001,187,Yeung Kin-man,Terry Gou,3.663315727,13.204975294
1003,165,Stewart Rahr,Stephen Ross,3.663315727,14.482876129
1005,2759,Alexis Lê-Quôc,Jared Smith,3.663315727,1.192707446
1005,492,Alexis Lê-Quôc,Leonid Boguslavsky,3.663315727,6.559890952
1005,1145,Alexis Lê-Quôc,Olivier Pomel,3.663315727,3.237348782
1005,1323,Alexis Lê-Quôc,Ryan Smith,3.663315727,2.811381837
1005,3167,Alexis Lê-Quôc,Scott Smith,3.663315727,1.022320668
1006,1432,Sid Bass,Edward Bass,3.663315727,2.55580167
1006,1485,Sid Bass,Lee Bass,3.663315727,2.470608281
1006,661,Sid Bass,Robert Bass,3.663315727,5.281990118
1007,86,Jason Jiang,Jack Ma,3.578122338,24.109729085
1007,527,Jason Jiang,Lu Weiding,3.578122338,6.219117396
1007,1523,Jason Jiang,Zhao Yan,3.578122338,2.385414892
1008,114,Samuel Tak Lee,Harry Triguboff,3.578122338,20.27602658
1008,1111,Samuel Tak Lee,Kwek Leng Beng,3.578122338,3.322542171
1008,1966,Samuel Tak Lee,Manuel Villar,3.578122338,1.789061169
1009,1258,Mahendra Choksi & family,April Goh,3.578122338,2.896575226
1010,2316,Jim Coulter,Jon Winkelried,3.578122338,1.533481002
1010,336,Jim Coulter,Michael Kim,3.578122338,8.43414551
1010,335,Jim Coulter,Robert F. Smith,3.578122338,8.519338899
1011,935,Hubert Burda,Friede Springer,3.578122338,3.918895894
1011,648,Hubert Burda,Christiane Schoeller,3.578122338,5.452376896
1011,2092,Hubert Burda,Richard Desmond,3.578122338,1.70386778
1011,649,Hubert Burda,Stefan von Holtzbrinck,3.578122338,5.452376896
1012,579,Shlomo Eliahu,Patrick Ryan,3.578122338,5.793150452
1012,3032,Shlomo Eliahu,Shin Chang-jae,3.578122338,1.022320668
1013,1406,David Rubenstein,Alberto Palatchi,3.578122338,2.55580167
1013,894,David Rubenstein,Daniel D'Aniello,3.578122338,4.089282672
1014,1201,Kuok Khoon Hong,Martua Sitorus,3.578122338,3.066962004
1014,2158,Kuok Khoon Hong,Peter Lim,3.578122338,1.70386778
1014,212,Kuok Khoon Hong,Robert Kuok,3.578122338,11.927074459
1015,470,Richard White,Mike Cannon-Brookes,3.578122338,6.73027773
1015,2847,Richard White,Mike Speiser,3.578122338,1.192707446
1015,509,Richard White,Scott Farquhar,3.578122338,6.389504174
1015,2851,Richard White,Tope Awotona,3.578122338,1.192707446
1016,254,Rodger Riney & family,Charles Schwab,3.578122338,10.563980235
1016,437,Rodger Riney & family,J. Joe Ricketts & family,3.578122338,6.985857897
1016,635,Rodger Riney & family,Peggy Cherng,3.578122338,5.537570285
1016,121,Rodger Riney & family,Stanley Kroenke,3.578122338,18.912932356
1016,19,Rodger Riney & family,Thomas Peterffy,3.578122338,82.382007156
1017,67,Herbert Wertheim,Eduardo Saverin,3.578122338,28.369398535
1017,3,Herbert Wertheim,Jeff Bezos,3.578122338,232.237178395
1017,394,Herbert Wertheim,Jeff Greene,3.578122338,7.667405009
1017,1,Herbert Wertheim,Larry Page,3.578122338,268.018401772
1017,1574,Herbert Wertheim,Reid Hoffman,3.578122338,2.300221503
1017,13,Herbert Wertheim,Steve Ballmer,3.578122338,111.177372636
1018,3298,Miguel Fluxa Rossello,Bruce Mathieson,3.578122338,0.937127279
1018,1411,Miguel Fluxa Rossello,Choo Chong Ngen,3.578122338,2.55580167
1018,3033,Miguel Fluxa Rossello,Gary Tharaldson,3.578122338,1.022320668
1018,2982,Miguel Fluxa Rossello,Michael Kum,3.578122338,1.107514057
1018,3027,Miguel Fluxa Rossello,William Heinecke,3.578122338,1.022320668
1020,1565,Daniel Mate,Alex Beard,3.578122338,2.300221503
1020,950,Daniel Mate,Aristotelis Mistakidis,3.578122338,3.833702505
1020,791,Daniel Mate,Bulat Utemuratov,3.578122338,4.600443006
1020,210,Daniel Mate,Ivan Glasenberg,3.578122338,12.097461237
1020,1423,Daniel Mate,Tor Peterson,3.578122338,2.55580167
1021,285,Chairul Tanjung,Anthoni Salim,3.578122338,9.626852956
1021,3110,Chairul Tanjung,Hartati Murdaya,3.578122338,1.022320668
1021,36,Chairul Tanjung,Li Ka-shing,3.578122338,42.681887886
1021,20,Chairul Tanjung,Mukesh Ambani,3.578122338,78.889078208
1022,1319,Du Jiangtao & family,Arun Bharat Ram,3.578122338,2.811381837
1022,123,Du Jiangtao & family,Chen Jianhua,3.578122338,18.486965411
1022,1881,Du Jiangtao & family,Lee Dong-chae,3.578122338,1.874254558
1022,2735,Du Jiangtao & family,Soegiarto Adikoesoemo,3.578122338,1.192707446
1022,1212,Du Jiangtao & family,Vivek Jain,3.578122338,2.981768615
1024,777,Meg Whitman,Jeff Skoll,3.578122338,4.685636395
1024,255,Meg Whitman,Pierre Omidyar,3.578122338,10.478786846
1025,65,Fu Liquan,Colin Huang,3.578122338,28.965752258
1025,722,Fu Liquan,Hu Baifan,3.578122338,4.941216562
1025,278,Fu Liquan,Liang Wenfeng,3.578122338,9.797239734
1025,317,Fu Liquan,Yi Zheng,3.578122338,8.945305844
1025,3161,Fu Liquan,Zhu Jiangming,3.578122338,1.022320668
1026,1590,Brian Venturo,Anthony Hall,3.578122338,2.300221503
1026,1408,Brian Venturo,Brannin McBee,3.578122338,2.55580167
1026,1972,Brian Venturo,Jack Cogen,3.578122338,1.789061169
1026,370,Brian Venturo,Les Wexner & family,3.578122338,7.922985176
1026,1024,Brian Venturo,Meg Whitman,3.578122338,3.578122338
1026,573,Brian Venturo,Michael Intrator,3.578122338,5.878343841
1026,3088,Brian Venturo,Peter Salanki,3.578122338,1.022320668
1027,3139,Daniel Och,Anne Dinning,3.578122338,1.022320668
1027,115,Daniel Och,David Tepper,3.578122338,20.190833191
1027,452,Daniel Och,John Overdeck,3.578122338,6.815471119
1027,34,Daniel Och,Ken Griffin,3.578122338,43.022661441
1027,70,Daniel Och,Marilyn Simons & family,3.578122338,27.687851423
1027,120,Daniel Och,Steve Cohen,3.578122338,19.594479468
1028,498,Rajiv Jain,Cho Jung-ho,3.578122338,6.474697563
1028,414,Rajiv Jain,Jean Salata,3.578122338,7.326631453
1029,2855,Luciano Benetton,Antonio Percassi,3.578122338,1.107514057
1029,2214,Luciano Benetton,Barbara Benetton,3.578122338,1.618674391
1029,1030,Luciano Benetton,Giuliana Benetton,3.578122338,3.578122338
1029,1869,Luciano Benetton,Sabrina Benetton,3.578122338,1.959447947
1030,2214,Giuliana Benetton,Barbara Benetton,3.578122338,1.618674391
1030,1029,Giuliana Benetton,Luciano Benetton,3.578122338,3.578122338
1030,1869,Giuliana Benetton,Sabrina Benetton,3.578122338,1.959447947
1031,1406,William Conway Jr,Alberto Palatchi,3.578122338,2.55580167
1031,894,William Conway Jr,Daniel D'Aniello,3.578122338,4.089282672
1031,1013,William Conway Jr,David Rubenstein,3.578122338,3.578122338
1031,336,William Conway Jr,Michael Kim,3.578122338,8.43414551
1031,335,William Conway Jr,Robert F. Smith,3.578122338,8.519338899
1032,109,Kavitark Ram Shriram,John Doerr,3.578122338,20.787186914
1032,1,Kavitark Ram Shriram,Larry Page,3.578122338,268.018401772
1032,2,Kavitark Ram Shriram,Sergey Brin,3.578122338,247.146021469
1032,199,Kavitark Ram Shriram,Vinod Khosla,3.578122338,12.69381496
1033,2492,Erik Selin,David Mindus,3.578122338,1.363094224
1033,114,Erik Selin,Harry Triguboff,3.578122338,20.27602658
1033,1111,Erik Selin,Kwek Leng Beng,3.578122338,3.322542171
1033,1966,Erik Selin,Manuel Villar,3.578122338,1.789061169
1034,813,Nancy Mills Barnett,Andy Mills,3.578122338,4.515249617
1034,309,Nancy Mills Barnett,Charlie Mills,3.578122338,9.115692622
1034,1158,Nancy Mills Barnett,Margaret Baker,3.578122338,3.152155393
1034,954,Nancy Mills Barnett,Wendy Abrams,3.578122338,3.833702505
1036,2597,Falguni Nayar,Alan Wilson,3.492928949,1.277900835
1036,1520,Falguni Nayar,Harindarpal Banga,3.492928949,2.385414892
1036,601,Falguni Nayar,Lee Thiam Wah,3.492928949,5.707957063
1037,1467,Todd Wanek,Gu Yuhua & family,3.492928949,2.470608281
1037,589,Todd Wanek,Ronald Wanek,3.492928949,5.707957063
1037,1993,Todd Wanek,Wong Man Li,3.492928949,1.789061169
1037,1280,Todd Wanek,Yao Liangsong,3.492928949,2.896575226
1038,1183,Fang Wei,Barry Zekelman,3.492928949,3.066962004
1038,80,Fang Wei,Lakshmi Mittal,3.492928949,25.302436531
1038,1403,Fang Wei,Rufino Vigil Gonzalez,3.492928949,2.640995059
1038,56,Fang Wei,Savitri Jindal & family,3.492928949,31.947520872
1038,371,Fang Wei,Viktor Rashnikov,3.492928949,7.922985176
1041,197,Lam Wai-ying,Zhou Qunfei & family,3.492928949,12.864201738
1042,50,Weili Dai,Henry Samueli,3.492928949,33.992162208
1042,6,Weili Dai,Jensen Huang,3.492928949,162.208212643
1042,454,Weili Dai,Kwak Dong Shin,3.492928949,6.815471119
1042,1577,Weili Dai,Lisa Su,3.492928949,2.300221503
1042,260,Weili Dai,Mark Stevens,3.492928949,10.308400068
1042,1559,Weili Dai,Zhang Xingang,3.492928949,2.300221503
1043,1960,Nguyen Thi Phuong Thao,Vladislav Filev & family,3.492928949,1.874254558
1044,43,Tung Chee Chen,Gianluigi Aponte,3.492928949,37.314704379
1044,59,Tung Chee Chen,Idan Ofer,3.492928949,30.243653093
1044,48,Tung Chee Chen,Klaus-Michael Kuehne,3.492928949,34.503322542
1044,44,Tung Chee Chen,Rafaela Aponte-Diamant,3.492928949,37.314704379
1045,1216,Otto Happel,Anu Aga,3.492928949,2.981768615
1045,910,Otto Happel,Baba Kalyani,3.492928949,4.004089283
1045,1832,Otto Happel,Bhadresh Shah,3.492928949,1.959447947
1045,1179,Otto Happel,Fabrizio Di Amato,3.492928949,3.066962004
1045,1126,Otto Happel,Wolfgang Leitner,3.492928949,3.322542171
1046,1953,Antti Herlin,Heikki Herlin,3.492928949,1.874254558
1046,2033,Antti Herlin,Ilkka Herlin,3.492928949,1.789061169
1046,2155,Antti Herlin,Ilona Herlin,3.492928949,1.70386778
1047,114,Ivar Tollefsen,Harry Triguboff,3.492928949,20.27602658
1047,1111,Ivar Tollefsen,Kwek Leng Beng,3.492928949,3.322542171
1047,1966,Ivar Tollefsen,Manuel Villar,3.492928949,1.789061169
1048,299,Paul Gauselmann & family,Johann Graf,3.492928949,9.371272789
1049,77,Wu Kai,Huang Shilin,3.492928949,26.154370421
1049,147,Wu Kai,Pei Zhenhua,3.492928949,16.271937298
1049,29,Wu Kai,Robin Zeng,3.492928949,57.249957403
1049,119,Wu Kai,Yu Yong,3.492928949,19.850059635
1050,129,Clive Palmer,Andrew Forrest & family,3.492928949,17.8054183
1050,971,Clive Palmer,Angela Bennett,3.492928949,3.748509116
1050,95,Clive Palmer,Gina Rinehart,3.492928949,22.065087749
1050,1118,Clive Palmer,Patrice Motsepe,3.492928949,3.322542171
1050,1334,Clive Palmer,Robert Friedland,3.492928949,2.726188448
1052,1175,Renzo Rosso & family,Brunello Cucinelli & family,3.492928949,3.152155393
1052,1675,Renzo Rosso & family,Tom Ford,3.492928949,2.129834725
1053,2651,Harsh Mariwala,Chirayu Amin,3.492928949,1.277900835
1056,293,Tomasz Biernacki,Charles Butt,3.492928949,9.456466178
1056,2003,Tomasz Biernacki,Djoko Susanto,3.492928949,1.789061169
1056,159,Tomasz Biernacki,Karl Albrecht Jr. & family,3.492928949,14.994036463
1056,1380,Tomasz Biernacki,Lin Ming-hsiung,3.492928949,2.640995059
1057,1035,Olivier Bouygues,Martin Bouygues,3.492928949,3.578122338
1058,1933,Nirmal Minda,Anurang Jain,3.492928949,1.874254558
1058,1600,Nirmal Minda,Chin Jong Hwa,3.492928949,2.215028114
1058,2104,Nirmal Minda,Joseph 'Pitt' Reeves Hyde III,3.492928949,1.70386778
1058,2792,Nirmal Minda,Shrikant Badve,3.492928949,1.192707446
1058,599,Nirmal Minda,Vivek Chaand Sehgal,3.492928949,5.707957063
1058,320,Nirmal Minda,Wu Jianshu,3.492928949,8.860112455
1059,355,Yakir Gabay,Georg Stumpf,3.492928949,8.178565343
1059,114,Yakir Gabay,Harry Triguboff,3.492928949,20.27602658
1059,1111,Yakir Gabay,Kwek Leng Beng,3.492928949,3.322542171
1059,1966,Yakir Gabay,Manuel Villar,3.492928949,1.789061169
1060,114,Samvel Karapetyan,Harry Triguboff,3.492928949,20.27602658
1060,1111,Samvel Karapetyan,Kwek Leng Beng,3.492928949,3.322542171
1060,1966,Samvel Karapetyan,Manuel Villar,3.492928949,1.789061169
1061,498,Angelo Koo,Cho Jung-ho,3.492928949,6.474697563
1061,414,Angelo Koo,Jean Salata,3.492928949,7.326631453
1062,2272,Charles Zegar,Duncan MacMillan,3.492928949,1.533481002
1062,17,Charles Zegar,Michael Bloomberg,3.492928949,93.201567558
1062,730,Charles Zegar,Thomas Secunda,3.492928949,4.856023173
1064,1823,David Wertheim,Drorit Wertheim,3.492928949,1.959447947
